0,0,0,quantité,date
5284,73,22,36,2021-08-23
5285,39,10,48,2021-08-23
5286,2,26,34,2021-08-23
5287,63,8,30,2021-08-23
5288,96,14,26,2021-08-23
5289,8,21,19,2021-08-23
5290,44,15,44,2021-08-23
5291,34,22,27,2021-08-23
5292,29,11,12,2021-08-24
5293,41,15,17,2021-08-24
5294,76,28,6,2021-08-24
5295,16,9,32,2021-08-24
5296,16,4,50,2021-08-24
5297,3,13,2,2021-08-25
5298,30,1,24,2021-08-25
5299,72,23,13,2021-08-25
5300,64,27,21,2021-08-25
5301,42,22,16,2021-08-25
5302,8,6,11,2021-08-25
5303,16,15,39,2021-08-25
5304,31,28,37,2021-08-25
5305,63,27,39,2021-08-25
5306,31,12,43,2021-08-26
5307,90,19,24,2021-08-26
5308,26,10,32,2021-08-26
5309,86,31,28,2021-08-26
5310,92,18,6,2021-08-26
5311,63,4,4,2021-08-26
5312,16,6,33,2021-08-26
5313,16,16,14,2021-08-26
5314,50,1,27,2021-08-26
5315,26,15,6,2021-08-26
5316,5,13,15,2021-08-26
5317,46,3,10,2021-08-27
5318,52,15,40,2021-08-27
5319,82,14,8,2021-08-27
5320,2,15,16,2021-08-27
5321,19,13,40,2021-08-27
5322,99,4,6,2021-08-27
5323,16,13,11,2021-08-27
5324,5,27,8,2021-08-27
5325,8,28,49,2021-08-27
5326,71,4,12,2021-08-27
5327,5,11,26,2021-08-27
5328,5,13,10,2021-08-27
5329,61,27,32,2021-08-27
5330,16,10,46,2021-08-27
5331,16,12,21,2021-08-28
5332,50,28,5,2021-08-28
5333,1,13,27,2021-08-28
5334,5,5,30,2021-08-28
5335,49,10,44,2021-08-28
5336,16,9,7,2021-08-28
5337,8,9,30,2021-08-28
5338,5,13,8,2021-08-29
5339,5,27,19,2021-08-29
5340,70,27,23,2021-08-29
5341,30,9,15,2021-08-29
5342,55,15,21,2021-08-29
5343,5,20,33,2021-08-29
5344,55,6,20,2021-08-29
5345,26,3,26,2021-08-29
5346,18,8,38,2021-08-29
5347,3,3,30,2021-08-29
5348,8,27,27,2021-08-29
5349,5,17,18,2021-08-29
5350,52,18,33,2021-08-29
5351,8,28,7,2021-08-29
5352,33,20,3,2021-08-29
5353,96,6,8,2021-08-30
5354,99,6,44,2021-08-30
5355,78,24,25,2021-08-30
5356,23,1,45,2021-08-30
5357,37,9,11,2021-08-31
5358,71,6,18,2021-08-31
5359,15,19,35,2021-08-31
5360,5,27,31,2021-08-31
5361,1,15,22,2021-08-31
5362,97,16,27,2021-08-31
5363,30,23,5,2021-08-31
5364,6,18,25,2021-08-31
5365,5,12,31,2021-08-31
5366,33,1,10,2021-09-01
5367,56,8,40,2021-09-01
5368,10,4,43,2021-09-01
5369,21,11,22,2021-09-01
5370,95,8,48,2021-09-01
5371,14,4,29,2021-09-01
5372,13,28,31,2021-09-01
5373,20,8,19,2021-09-02
5374,5,9,22,2021-09-02
5375,4,6,1,2021-09-02
5376,94,15,14,2021-09-02
5377,10,8,32,2021-09-02
5378,8,30,34,2021-09-02
5379,10,9,8,2021-09-03
5380,67,27,39,2021-09-03
5381,26,10,1,2021-09-03
5382,58,23,36,2021-09-03
5383,5,27,13,2021-09-03
5384,14,6,10,2021-09-03
5385,50,14,16,2021-09-03
5386,29,15,21,2021-09-03
5387,5,13,46,2021-09-04
5388,54,14,39,2021-09-04
5389,16,23,8,2021-09-04
5390,50,12,45,2021-09-04
5391,5,20,35,2021-09-04
5392,17,1,11,2021-09-04
5393,23,24,22,2021-09-04
5394,69,16,14,2021-09-04
5395,50,1,40,2021-09-04
5396,83,20,33,2021-09-04
5397,78,19,7,2021-09-04
5398,5,17,21,2021-09-05
5399,7,28,19,2021-09-05
5400,5,6,35,2021-09-05
5401,87,9,13,2021-09-05
5402,38,5,19,2021-09-05
5403,56,15,34,2021-09-05
5404,11,11,43,2021-09-05
5405,19,7,15,2021-09-05
5406,63,27,17,2021-09-05
5407,3,4,49,2021-09-05
5408,49,12,22,2021-09-05
5409,7,16,1,2021-09-06
5410,1,8,6,2021-09-06
5411,31,4,34,2021-09-06
5412,78,9,10,2021-09-06
5413,10,13,13,2021-09-06
5414,49,9,36,2021-09-06
5415,57,6,36,2021-09-06
5416,36,1,13,2021-09-06
5417,16,13,7,2021-09-06
5418,13,4,37,2021-09-06
5419,41,5,26,2021-09-06
5420,8,6,7,2021-09-06
5421,50,28,27,2021-09-06
5422,16,23,4,2021-09-07
5423,13,27,30,2021-09-07
5424,17,4,18,2021-09-07
5425,50,8,9,2021-09-07
5426,64,9,42,2021-09-07
5427,56,31,20,2021-09-07
5428,66,9,10,2021-09-08
5429,31,16,50,2021-09-08
5430,8,14,20,2021-09-08
5431,79,25,32,2021-09-09
5432,26,4,45,2021-09-09
5433,96,28,45,2021-09-09
5434,81,16,3,2021-09-09
5435,78,29,30,2021-09-09
5436,18,10,44,2021-09-09
5437,28,9,42,2021-09-09
5438,14,5,47,2021-09-09
5439,13,1,7,2021-09-09
5440,97,6,6,2021-09-09
5441,60,28,15,2021-09-10
5442,5,16,50,2021-09-10
5443,54,11,40,2021-09-10
5444,84,28,11,2021-09-10
5445,47,6,24,2021-09-10
5446,3,10,50,2021-09-11
5447,3,4,47,2021-09-11
5448,54,3,10,2021-09-11
5449,11,16,24,2021-09-11
5450,25,19,36,2021-09-11
5451,24,9,50,2021-09-11
5452,16,13,14,2021-09-11
5453,5,30,48,2021-09-11
5454,23,9,46,2021-09-11
5455,67,15,26,2021-09-11
5456,43,16,33,2021-09-11
5457,14,3,27,2021-09-12
5458,5,18,33,2021-09-12
5459,24,31,48,2021-09-12
5460,40,13,29,2021-09-12
5461,24,9,50,2021-09-12
5462,87,9,39,2021-09-12
5463,26,12,15,2021-09-12
5464,2,2,4,2021-09-12
5465,46,15,16,2021-09-12
5466,54,16,37,2021-09-12
5467,5,17,26,2021-09-12
5468,50,8,21,2021-09-13
5469,24,24,49,2021-09-13
5470,54,8,43,2021-09-13
5471,23,13,49,2021-09-13
5472,5,28,25,2021-09-13
5473,4,8,40,2021-09-14
5474,50,12,3,2021-09-14
5475,50,27,50,2021-09-14
5476,19,4,35,2021-09-14
5477,100,31,11,2021-09-14
5478,4,4,4,2021-09-14
5479,11,3,42,2021-09-14
5480,42,28,44,2021-09-14
5481,59,1,41,2021-09-14
5482,30,13,31,2021-09-15
5483,38,9,25,2021-09-15
5484,30,18,16,2021-09-15
5485,34,3,21,2021-09-15
5486,16,30,34,2021-09-15
5487,4,8,20,2021-09-15
5488,87,15,23,2021-09-15
5489,42,7,35,2021-09-15
5490,52,1,5,2021-09-15
5491,26,8,24,2021-09-15
5492,5,18,30,2021-09-15
5493,40,3,23,2021-09-15
5494,52,8,46,2021-09-15
5495,5,27,15,2021-09-15
5496,5,13,40,2021-09-15
5497,29,27,5,2021-09-16
5498,78,6,5,2021-09-16
5499,16,3,38,2021-09-16
5500,24,16,39,2021-09-16
5501,5,6,21,2021-09-16
5502,44,1,11,2021-09-17
5503,13,28,22,2021-09-17
5504,8,28,27,2021-09-17
5505,42,9,2,2021-09-17
5506,16,8,50,2021-09-17
5507,72,27,19,2021-09-17
5508,94,20,46,2021-09-17
5509,16,15,43,2021-09-17
5510,13,13,7,2021-09-18
5511,43,6,34,2021-09-18
5512,2,15,39,2021-09-18
5513,24,14,43,2021-09-18
5514,59,6,14,2021-09-18
5515,7,20,50,2021-09-18
5516,49,10,20,2021-09-18
5517,3,11,43,2021-09-18
5518,72,2,26,2021-09-18
5519,41,13,49,2021-09-18
5520,1,14,10,2021-09-18
5521,11,9,31,2021-09-18
5522,30,13,32,2021-09-19
5523,5,15,45,2021-09-19
5524,46,20,48,2021-09-19
5525,8,5,35,2021-09-19
5526,16,6,25,2021-09-19
5527,10,8,21,2021-09-19
5528,33,31,34,2021-09-19
5529,81,15,7,2021-09-19
5530,55,13,39,2021-09-19
5531,94,15,3,2021-09-20
5532,14,16,6,2021-09-20
5533,98,28,47,2021-09-20
5534,8,18,28,2021-09-20
5535,98,10,5,2021-09-20
5536,55,4,37,2021-09-20
5537,26,16,46,2021-09-20
5538,55,4,45,2021-09-20
5539,67,10,21,2021-09-20
5540,66,15,43,2021-09-20
5541,73,1,4,2021-09-20
5542,17,12,1,2021-09-20
5543,5,24,44,2021-09-21
5544,79,6,14,2021-09-21
5545,79,27,39,2021-09-21
5546,76,4,14,2021-09-21
5547,25,24,42,2021-09-21
5548,27,1,39,2021-09-21
5549,75,9,9,2021-09-21
5550,56,6,14,2021-09-21
5551,97,25,31,2021-09-22
5552,73,28,49,2021-09-22
5553,16,10,33,2021-09-22
5554,32,14,45,2021-09-22
5555,72,28,16,2021-09-22
5556,29,16,12,2021-09-22
5557,16,13,34,2021-09-23
5558,5,6,30,2021-09-23
5559,6,6,4,2021-09-23
5560,13,1,37,2021-09-23
5561,71,2,23,2021-09-23
5562,50,16,23,2021-09-23
5563,9,1,30,2021-09-23
5564,5,28,47,2021-09-23
5565,42,19,48,2021-09-23
5566,8,8,48,2021-09-23
5567,8,20,12,2021-09-23
5568,100,13,13,2021-09-23
5569,11,8,47,2021-09-23
5570,16,3,45,2021-09-24
5571,19,11,5,2021-09-24
5572,93,20,28,2021-09-24
5573,77,28,21,2021-09-24
5574,19,9,23,2021-09-24
5575,5,2,29,2021-09-24
5576,47,4,32,2021-09-24
5577,14,13,39,2021-09-24
5578,44,9,4,2021-09-24
5579,26,9,14,2021-09-24
5580,17,26,37,2021-09-25
5581,14,1,15,2021-09-25
5582,5,20,50,2021-09-25
5583,61,20,25,2021-09-25
5584,18,5,48,2021-09-25
5585,5,4,37,2021-09-25
5586,52,1,20,2021-09-25
5587,5,6,6,2021-09-25
5588,35,28,32,2021-09-25
5589,26,15,37,2021-09-26
5590,26,1,41,2021-09-26
5591,26,26,37,2021-09-26
5592,14,9,1,2021-09-26
5593,66,23,19,2021-09-26
5594,75,3,39,2021-09-27
5595,3,15,7,2021-09-27
5596,16,8,35,2021-09-27
5597,97,13,40,2021-09-27
5598,5,7,13,2021-09-27
5599,72,19,39,2021-09-28
5600,12,23,47,2021-09-28
5601,23,2,38,2021-09-29
5602,65,11,16,2021-09-29
5603,16,9,2,2021-09-29
5604,5,27,10,2021-09-29
5605,3,4,42,2021-09-29
5606,8,30,5,2021-09-29
5607,87,28,15,2021-09-30
5608,16,1,3,2021-09-30
5609,42,26,10,2021-09-30
5610,1,29,10,2021-09-30
5611,80,13,18,2021-09-30
5612,26,13,2,2021-09-30
5613,40,15,4,2021-09-30
5614,55,9,5,2021-09-30
5615,3,3,40,2021-09-30
5616,56,14,36,2021-09-30
5617,70,17,27,2021-10-01
5618,47,28,4,2021-10-01
5619,96,6,26,2021-10-01
5620,24,27,37,2021-10-01
5621,74,14,29,2021-10-01
5622,13,28,2,2021-10-01
5623,35,24,9,2021-10-01
5624,10,15,6,2021-10-01
5625,26,29,28,2021-10-01
5626,26,14,15,2021-10-01
5627,10,20,11,2021-10-01
5628,47,16,7,2021-10-02
5629,8,8,5,2021-10-02
5630,69,31,30,2021-10-02
5631,17,10,41,2021-10-02
5632,2,20,42,2021-10-02
5633,13,14,20,2021-10-02
5634,80,31,17,2021-10-02
5635,4,1,45,2021-10-02
5636,26,4,12,2021-10-02
5637,24,3,10,2021-10-03
5638,13,11,28,2021-10-03
5639,8,6,26,2021-10-03
5640,26,13,41,2021-10-03
5641,2,6,38,2021-10-03
5642,55,3,48,2021-10-03
5643,36,23,24,2021-10-04
5644,54,27,31,2021-10-04
5645,83,1,14,2021-10-04
5646,8,2,29,2021-10-04
5647,55,10,6,2021-10-04
5648,91,23,22,2021-10-04
5649,19,3,48,2021-10-04
5650,27,1,33,2021-10-04
5651,61,6,2,2021-10-04
5652,75,27,26,2021-10-04
5653,10,8,26,2021-10-04
5654,3,1,20,2021-10-04
5655,54,6,46,2021-10-04
5656,90,20,49,2021-10-04
5657,32,2,16,2021-10-04
5658,40,3,48,2021-10-04
5659,40,16,47,2021-10-05
5660,26,27,34,2021-10-05
5661,5,8,33,2021-10-05
5662,4,14,37,2021-10-05
5663,5,4,2,2021-10-05
5664,17,13,27,2021-10-05
5665,26,28,21,2021-10-05
5666,8,18,15,2021-10-05
5667,25,5,21,2021-10-05
5668,23,14,9,2021-10-05
5669,16,4,21,2021-10-06
5670,16,1,24,2021-10-06
5671,13,28,8,2021-10-06
5672,14,10,24,2021-10-06
5673,5,14,33,2021-10-06
5674,47,13,5,2021-10-06
5675,38,7,14,2021-10-06
5676,39,12,40,2021-10-07
5677,8,4,49,2021-10-07
5678,75,8,31,2021-10-07
5679,50,2,15,2021-10-07
5680,8,4,18,2021-10-08
5681,32,6,37,2021-10-08
5682,5,26,25,2021-10-08
5683,63,6,48,2021-10-08
5684,74,2,1,2021-10-08
5685,21,6,12,2021-10-08
5686,50,3,31,2021-10-08
5687,85,6,25,2021-10-08
5688,29,4,19,2021-10-08
5689,1,14,11,2021-10-08
5690,5,23,49,2021-10-09
5691,5,28,14,2021-10-09
5692,4,16,31,2021-10-09
5693,10,6,40,2021-10-09
5694,16,13,18,2021-10-09
5695,48,3,19,2021-10-09
5696,5,12,50,2021-10-09
5697,89,8,48,2021-10-09
5698,37,3,44,2021-10-09
5699,2,31,9,2021-10-09
5700,25,20,25,2021-10-10
5701,5,28,40,2021-10-10
5702,16,12,26,2021-10-10
5703,25,24,50,2021-10-10
5704,5,16,2,2021-10-10
5705,98,28,29,2021-10-10
5706,97,12,41,2021-10-10
5707,56,5,46,2021-10-10
5708,19,4,29,2021-10-10
5709,13,4,42,2021-10-10
5710,52,1,49,2021-10-11
5711,98,24,7,2021-10-11
5712,18,2,11,2021-10-11
5713,42,19,32,2021-10-11
5714,26,13,5,2021-10-11
5715,60,27,34,2021-10-11
5716,45,28,4,2021-10-11
5717,63,5,12,2021-10-11
5718,24,12,47,2021-10-11
5719,8,6,14,2021-10-11
5720,2,4,46,2021-10-12
5721,33,10,30,2021-10-12
5722,15,3,10,2021-10-12
5723,46,27,33,2021-10-12
5724,42,17,35,2021-10-13
5725,5,9,21,2021-10-13
5726,3,4,39,2021-10-13
5727,50,15,2,2021-10-13
5728,30,31,32,2021-10-14
5729,56,6,16,2021-10-14
5730,45,4,39,2021-10-14
5731,47,19,3,2021-10-15
5732,50,8,16,2021-10-15
5733,16,8,8,2021-10-15
5734,7,15,24,2021-10-15
5735,1,3,35,2021-10-15
5736,4,10,47,2021-10-15
5737,70,30,3,2021-10-16
5738,72,11,14,2021-10-16
5739,27,1,18,2021-10-16
5740,39,1,22,2021-10-16
5741,26,4,7,2021-10-16
5742,24,13,6,2021-10-16
5743,26,15,12,2021-10-16
5744,10,23,41,2021-10-16
5745,8,13,25,2021-10-16
5746,16,28,39,2021-10-16
5747,10,10,11,2021-10-16
5748,55,31,3,2021-10-17
5749,19,7,47,2021-10-17
5750,3,6,13,2021-10-17
5751,3,14,49,2021-10-17
5752,5,23,42,2021-10-17
5753,24,4,6,2021-10-17
5754,22,1,43,2021-10-18
5755,70,1,10,2021-10-18
5756,81,13,4,2021-10-18
5757,76,27,23,2021-10-18
5758,2,5,17,2021-10-18
5759,5,4,36,2021-10-18
5760,50,11,15,2021-10-18
5761,14,13,39,2021-10-18
5762,49,8,42,2021-10-18
5763,5,31,37,2021-10-18
5764,30,5,33,2021-10-18
5765,75,27,41,2021-10-19
5766,6,31,28,2021-10-19
5767,41,8,38,2021-10-19
5768,100,10,50,2021-10-19
5769,5,17,48,2021-10-19
5770,55,8,33,2021-10-19
5771,5,1,28,2021-10-19
5772,5,6,11,2021-10-19
5773,10,7,45,2021-10-20
5774,5,16,37,2021-10-20
5775,16,7,36,2021-10-20
5776,5,16,9,2021-10-20
5777,35,14,13,2021-10-20
5778,42,27,40,2021-10-20
5779,13,28,3,2021-10-20
5780,5,22,24,2021-10-20
5781,4,8,16,2021-10-20
5782,5,4,49,2021-10-20
5783,69,6,18,2021-10-21
5784,7,18,2,2021-10-21
5785,5,18,40,2021-10-21
5786,2,1,39,2021-10-21
5787,1,28,12,2021-10-21
5788,16,24,17,2021-10-22
5789,70,3,34,2021-10-22
5790,5,14,31,2021-10-22
5791,10,28,44,2021-10-22
5792,30,10,50,2021-10-22
5793,5,28,32,2021-10-22
5794,5,8,30,2021-10-22
5795,42,5,21,2021-10-22
5796,86,11,49,2021-10-22
5797,26,8,31,2021-10-22
5798,47,18,34,2021-10-22
5799,54,10,11,2021-10-22
5800,58,18,22,2021-10-22
5801,7,9,5,2021-10-22
5802,11,9,48,2021-10-23
5803,8,8,44,2021-10-23
5804,50,4,21,2021-10-23
5805,78,1,27,2021-10-23
5806,16,1,10,2021-10-23
5807,60,29,17,2021-10-23
5808,5,15,47,2021-10-23
5809,4,30,26,2021-10-23
5810,61,9,37,2021-10-23
5811,77,8,41,2021-10-24
5812,5,8,24,2021-10-24
5813,15,6,31,2021-10-24
5814,5,6,31,2021-10-24
5815,19,17,1,2021-10-24
5816,13,6,47,2021-10-24
5817,5,24,44,2021-10-24
5818,51,13,45,2021-10-24
5819,92,9,4,2021-10-24
5820,49,29,11,2021-10-25
5821,80,18,46,2021-10-25
5822,7,27,33,2021-10-25
5823,88,1,30,2021-10-25
5824,5,13,36,2021-10-25
5825,1,2,2,2021-10-25
5826,44,6,6,2021-10-25
5827,25,6,21,2021-10-25
5828,5,7,44,2021-10-25
5829,8,25,19,2021-10-25
5830,5,27,20,2021-10-25
5831,45,16,40,2021-10-25
5832,58,1,29,2021-10-25
5833,7,16,32,2021-10-25
5834,16,25,30,2021-10-25
5835,4,16,7,2021-10-25
5836,60,6,42,2021-10-26
5837,4,1,50,2021-10-26
5838,5,9,27,2021-10-26
5839,44,8,5,2021-10-26
5840,66,12,47,2021-10-26
5841,21,20,39,2021-10-26
5842,72,28,11,2021-10-26
5843,19,11,16,2021-10-26
5844,69,4,31,2021-10-27
5845,32,2,25,2021-10-27
5846,8,1,26,2021-10-27
5847,38,9,32,2021-10-27
5848,64,31,44,2021-10-27
5849,80,16,21,2021-10-27
5850,26,24,43,2021-10-27
5851,5,15,21,2021-10-27
5852,55,17,29,2021-10-27
5853,5,15,46,2021-10-27
5854,76,9,29,2021-10-27
5855,81,23,7,2021-10-27
5856,16,9,21,2021-10-27
5857,8,2,35,2021-10-28
5858,55,27,32,2021-10-28
5859,42,26,44,2021-10-28
5860,7,26,47,2021-10-29
5861,54,3,45,2021-10-29
5862,46,4,39,2021-10-29
5863,93,17,27,2021-10-29
5864,26,10,34,2021-10-29
5865,89,10,1,2021-10-30
5866,56,2,10,2021-10-30
5867,8,15,21,2021-10-30
5868,34,27,36,2021-10-30
5869,19,8,21,2021-10-30
5870,2,4,48,2021-10-30
5871,9,28,22,2021-10-30
5872,8,30,27,2021-10-30
5873,5,14,1,2021-10-31
5874,34,7,40,2021-10-31
5875,13,12,20,2021-10-31
5876,56,30,48,2021-10-31
5877,5,6,36,2021-10-31
5878,58,24,28,2021-10-31
5879,35,9,50,2021-10-31
5880,19,21,43,2021-10-31
5881,30,4,49,2021-11-01
5882,23,13,6,2021-11-01
5883,44,25,23,2021-11-01
5884,5,27,37,2021-11-01
5885,92,14,49,2021-11-01
5886,47,18,25,2021-11-02
5887,27,13,10,2021-11-02
5888,44,19,2,2021-11-02
5889,17,6,36,2021-11-02
5890,8,11,43,2021-11-02
5891,5,15,46,2021-11-02
5892,26,24,31,2021-11-02
5893,66,27,3,2021-11-03
5894,82,15,41,2021-11-03
5895,14,28,38,2021-11-03
5896,3,24,47,2021-11-03
5897,8,4,47,2021-11-03
5898,4,15,43,2021-11-03
5899,87,23,42,2021-11-03
5900,16,30,13,2021-11-03
5901,10,8,48,2021-11-03
5902,70,4,2,2021-11-03
5903,26,6,33,2021-11-03
5904,74,27,19,2021-11-03
5905,5,14,10,2021-11-03
5906,26,7,7,2021-11-03
5907,18,28,48,2021-11-04
5908,4,18,44,2021-11-04
5909,72,10,37,2021-11-04
5910,5,9,35,2021-11-04
5911,16,4,25,2021-11-04
5912,26,8,34,2021-11-04
5913,3,13,30,2021-11-04
5914,58,13,40,2021-11-04
5915,11,10,28,2021-11-04
5916,1,8,12,2021-11-04
5917,55,8,9,2021-11-05
5918,62,2,19,2021-11-05
5919,58,2,49,2021-11-05
5920,26,27,12,2021-11-05
5921,3,6,10,2021-11-05
5922,49,13,17,2021-11-05
5923,55,4,30,2021-11-05
5924,56,30,34,2021-11-06
5925,5,7,39,2021-11-06
5926,99,13,35,2021-11-06
5927,16,1,2,2021-11-06
5928,5,19,44,2021-11-06
5929,4,8,3,2021-11-06
5930,2,27,2,2021-11-06
5931,3,9,6,2021-11-06
5932,11,16,29,2021-11-06
5933,5,20,46,2021-11-06
5934,1,28,39,2021-11-07
5935,90,7,14,2021-11-07
5936,33,31,42,2021-11-07
5937,5,11,14,2021-11-07
5938,19,4,48,2021-11-07
5939,8,2,15,2021-11-08
5940,26,9,31,2021-11-08
5941,8,6,41,2021-11-08
5942,17,15,4,2021-11-08
5943,27,11,43,2021-11-08
5944,16,5,3,2021-11-08
5945,19,18,19,2021-11-09
5946,21,10,7,2021-11-09
5947,8,3,8,2021-11-09
5948,29,27,26,2021-11-09
5949,41,8,16,2021-11-09
5950,72,28,6,2021-11-09
5951,19,9,34,2021-11-09
5952,5,29,10,2021-11-09
5953,54,10,17,2021-11-10
5954,5,1,22,2021-11-10
5955,46,6,8,2021-11-10
5956,77,11,40,2021-11-10
5957,20,15,1,2021-11-10
5958,4,2,8,2021-11-11
5959,31,15,12,2021-11-11
5960,16,26,6,2021-11-11
5961,42,9,12,2021-11-11
5962,83,8,7,2021-11-11
5963,6,15,3,2021-11-11
5964,39,22,27,2021-11-11
5965,29,10,25,2021-11-12
5966,90,13,28,2021-11-12
5967,10,4,5,2021-11-12
5968,13,7,13,2021-11-12
5969,30,25,39,2021-11-12
5970,27,16,2,2021-11-13
5971,65,8,32,2021-11-13
5972,87,1,10,2021-11-13
5973,87,2,15,2021-11-13
5974,13,12,35,2021-11-13
5975,4,9,50,2021-11-13
5976,11,27,30,2021-11-13
5977,13,9,47,2021-11-13
5978,16,28,19,2021-11-13
5979,16,10,50,2021-11-13
5980,5,8,9,2021-11-13
5981,100,6,30,2021-11-13
5982,3,10,31,2021-11-13
5983,63,27,47,2021-11-13
5984,16,8,27,2021-11-13
5985,61,4,18,2021-11-13
5986,1,9,18,2021-11-14
5987,8,2,24,2021-11-14
5988,46,16,23,2021-11-14
5989,5,2,28,2021-11-14
5990,97,19,23,2021-11-14
5991,52,3,12,2021-11-14
5992,5,13,28,2021-11-14
5993,4,21,40,2021-11-15
5994,94,1,50,2021-11-15
5995,5,13,38,2021-11-15
5996,12,1,21,2021-11-15
5997,3,6,17,2021-11-15
5998,70,27,26,2021-11-15
5999,73,23,40,2021-11-16
6000,80,25,43,2021-11-16
6001,8,27,50,2021-11-16
6002,55,3,8,2021-11-17
6003,99,1,41,2021-11-17
6004,24,9,24,2021-11-17
6005,64,23,24,2021-11-17
6006,16,18,28,2021-11-17
6007,1,1,16,2021-11-18
6008,6,28,12,2021-11-18
6009,13,27,8,2021-11-18
6010,5,9,37,2021-11-18
6011,83,18,20,2021-11-18
6012,8,20,15,2021-11-19
6013,52,8,46,2021-11-19
6014,82,16,46,2021-11-19
6015,5,9,12,2021-11-19
6016,42,5,5,2021-11-19
6017,34,1,9,2021-11-19
6018,47,18,34,2021-11-19
6019,62,21,15,2021-11-20
6020,16,27,49,2021-11-20
6021,54,9,16,2021-11-20
6022,63,1,27,2021-11-20
6023,50,30,49,2021-11-20
6024,37,23,46,2021-11-20
6025,1,4,3,2021-11-20
6026,99,9,47,2021-11-20
6027,54,6,45,2021-11-21
6028,86,1,11,2021-11-21
6029,18,6,30,2021-11-21
6030,8,6,31,2021-11-21
6031,2,8,45,2021-11-21
6032,5,27,48,2021-11-21
6033,24,9,49,2021-11-22
6034,55,28,23,2021-11-22
6035,16,8,43,2021-11-22
6036,5,30,40,2021-11-22
6037,26,30,44,2021-11-22
6038,68,7,47,2021-11-22
6039,76,20,19,2021-11-22
6040,5,16,18,2021-11-22
6041,8,6,13,2021-11-22
6042,14,4,27,2021-11-22
6043,55,14,9,2021-11-22
6044,55,7,25,2021-11-22
6045,13,6,7,2021-11-23
6046,36,31,16,2021-11-23
6047,22,6,10,2021-11-23
6048,89,18,7,2021-11-23
6049,83,5,36,2021-11-23
6050,8,4,6,2021-11-23
6051,16,15,13,2021-11-24
6052,55,3,20,2021-11-24
6053,24,24,28,2021-11-24
6054,88,6,26,2021-11-24
6055,27,4,45,2021-11-24
6056,5,9,6,2021-11-24
6057,26,23,21,2021-11-24
6058,2,12,13,2021-11-24
6059,18,17,35,2021-11-24
6060,14,15,48,2021-11-24
6061,6,10,1,2021-11-24
6062,25,1,41,2021-11-25
6063,64,9,39,2021-11-25
6064,70,3,3,2021-11-25
6065,4,3,39,2021-11-25
6066,5,15,12,2021-11-25
6067,8,9,38,2021-11-25
6068,88,28,38,2021-11-25
6069,91,27,3,2021-11-26
6070,66,14,3,2021-11-26
6071,5,28,42,2021-11-26
6072,5,14,21,2021-11-26
6073,99,6,37,2021-11-26
6074,55,23,20,2021-11-26
6075,16,1,32,2021-11-26
6076,10,14,38,2021-11-26
6077,16,12,35,2021-11-26
6078,7,17,10,2021-11-26
6079,10,20,3,2021-11-26
6080,5,27,37,2021-11-26
6081,7,15,34,2021-11-26
6082,3,16,42,2021-11-27
6083,88,17,18,2021-11-27
6084,99,17,44,2021-11-27
6085,32,19,35,2021-11-27
6086,24,19,7,2021-11-27
6087,51,6,42,2021-11-27
6088,44,15,6,2021-11-27
6089,86,20,31,2021-11-27
6090,60,4,45,2021-11-27
6091,26,6,31,2021-11-27
6092,5,13,22,2021-11-27
6093,2,6,19,2021-11-27
6094,91,9,4,2021-11-28
6095,55,6,12,2021-11-28
6096,19,6,17,2021-11-28
6097,44,10,40,2021-11-28
6098,80,20,30,2021-11-28
6099,32,9,20,2021-11-28
6100,4,6,2,2021-11-28
6101,8,8,34,2021-11-29
6102,32,27,45,2021-11-29
6103,27,14,3,2021-11-29
6104,19,1,23,2021-11-29
6105,56,20,25,2021-11-29
6106,5,2,28,2021-11-29
6107,23,17,39,2021-11-29
6108,22,23,2,2021-11-29
6109,63,8,41,2021-11-29
6110,10,28,10,2021-11-30
6111,4,2,23,2021-11-30
6112,27,16,41,2021-11-30
6113,42,6,23,2021-11-30
6114,5,13,16,2021-11-30
6115,54,10,18,2021-11-30
6116,24,18,43,2021-11-30
6117,56,1,7,2021-11-30
6118,24,16,31,2021-11-30
6119,50,27,35,2021-11-30
6120,55,18,45,2021-12-01
6121,62,24,31,2021-12-01
6122,16,8,44,2021-12-01
6123,57,16,33,2021-12-01
6124,77,4,18,2021-12-01
6125,81,1,9,2021-12-01
6126,7,6,29,2021-12-01
6127,5,28,5,2021-12-02
6128,22,15,21,2021-12-02
6129,55,4,13,2021-12-02
6130,72,13,25,2021-12-02
6131,5,28,10,2021-12-02
6132,5,10,35,2021-12-02
6133,5,12,24,2021-12-02
6134,39,16,26,2021-12-03
6135,76,14,32,2021-12-03
6136,61,15,31,2021-12-03
6137,24,1,22,2021-12-03
6138,3,4,38,2021-12-03
6139,55,15,10,2021-12-03
6140,8,5,3,2021-12-03
6141,24,14,12,2021-12-03
6142,55,9,30,2021-12-03
6143,55,1,16,2021-12-04
6144,50,2,34,2021-12-04
6145,68,14,25,2021-12-04
6146,77,15,10,2021-12-04
6147,69,1,15,2021-12-05
6148,1,1,13,2021-12-05
6149,62,1,39,2021-12-05
6150,91,14,7,2021-12-05
6151,16,23,18,2021-12-05
6152,79,23,28,2021-12-05
6153,36,2,4,2021-12-05
6154,43,22,39,2021-12-05
6155,4,17,15,2021-12-05
6156,31,10,18,2021-12-05
6157,13,19,48,2021-12-06
